Date,Time,Depth,Location,Site,Method,Replicate,Type,Observer,Species,Size,Count
14/02/2023,,,Fantome Island,Snapper Point,Transect ,2,20 m,SKC,Pomacanthus sexstriatus,30-35,1
14/02/2023,,,Fantome Island,Snapper Point,Transect ,2,20 m,SKC,Thalassoma lunare,10--15,1
14/02/2023,,,Fantome Island,Snapper Point,Transect ,2,20 m,SKC,Scarus rivulatus,20-25,1
14/02/2023,,,Fantome Island,Snapper Point,Transect ,2,20 m,SKC,Scolopsis lineata,15-20,2
14/02/2023,,,Fantome Island,Snapper Point,Transect ,2,20 m,SKC,Chaetodon melannotus,10--15,2
14/02/2023,,,Fantome Island,Snapper Point,Transect ,2,20 m,SKC,Labrichthys unilineatus,10--15,2
14/02/2023,,,Fantome Island,Snapper Point,Transect ,2,20 m,SKC,Scarus chameleon,20-25,1
14/02/2023,,,Fantome Island,Snapper Point,Transect ,2,20 m,SKC,Lutjanus vitta,20-25,3
14/02/2023,,,Fantome Island,Snapper Point,Transect ,2,20 m,SKC,Cheilinus trilobatus,15-20,1
14/02/2023,,,Fantome Island,Snapper Point,Transect ,2,30 m,SKC,Hemigymnus melapterus,15-20,1
14/02/2023,,,Fantome Island,Snapper Point,Transect ,2,30 m,SKC,Scolopsis lineata,15-20,16
14/02/2023,,,Fantome Island,Snapper Point,Transect ,2,30 m,SKC,Lutjanus vitta,20-25,11
14/02/2023,,,Fantome Island,Snapper Point,Transect ,2,30 m,SKC,Scarus frenatus,15-20,1
14/02/2023,,,Fantome Island,Snapper Point,Transect ,2,30 m,SKC,Chaetodon plebius,10--15,1
14/02/2023,,,Fantome Island,Snapper Point,Transect ,2,30 m,SKC,Kyphosus cinerascens,15-20,1
14/02/2023,,,Fantome Island,Snapper Point,Transect ,2,30 m,SKC,Kyphosus cinerascens,20-25,1
14/02/2023,,,Fantome Island,Snapper Point,Transect ,2,30 m,SKC,Chaetodon aureofasciatus,10--15,2
14/02/2023,,,Fantome Island,Snapper Point,Transect ,2,30 m,SKC,Choerodon graphicus,30-35,2
14/02/2023,,,Fantome Island,Snapper Point,Transect ,2,30 m,SKC,Epibulus insidiator,15-20,1
14/02/2023,,,Fantome Island,Snapper Point,Transect ,3,20 m,SKC,Lutjanus vita,15-20,11
14/02/2023,,,Fantome Island,Snapper Point,Transect ,3,20 m,SKC,Lutjanus fulviflamma,15-20,9
14/02/2023,,,Fantome Island,Snapper Point,Transect ,3,20 m,SKC,Pomacanthus sexstriatus,35-40,1
14/02/2023,,,Fantome Island,Snapper Point,Transect ,3,20 m,SKC,Siganus doliatus,10--15,1
14/02/2023,,,Fantome Island,Snapper Point,Transect ,3,30 m,SKC,Cephalopholis boenak,15-20,1
14/02/2023,,,Fantome Island,Snapper Point,Transect ,3,30 m,SKC,Lutjanus vitta,15-20,13
14/02/2023,,,Fantome Island,Snapper Point,Transect ,3,30 m,SKC,Lutjanus fulviflamma,15-20,2
14/02/2023,,,Fantome Island,Snapper Point,Transect ,3,30 m,SKC,Hemigymnus melapterus,15-20,3
14/02/2023,,,Fantome Island,Snapper Point,Transect ,3,30 m,SKC,Pomacanthus sexstriatus,20-25,1
14/02/2023,,,Fantome Island,Snapper Point,Transect ,3,30 m,SKC,Scolopsis margaritifera,20-25,1
14/02/2023,,,Fantome Island,Snapper Point,Transect ,3,30 m,SKC,Chaetodon aureofasciatus,10--15,1
14/02/2023,,,Fantome Island,Snapper Point,Transect ,3,30 m,SKC,Chaetodon lineolatus,10--15,1
14/02/2023,,,Fantome Island,Snapper Point,Transect ,3,30 m,SKC,Sphyraena qunie,10--15,30
14/02/2023,,,Fantome Island,Snapper Point,Transect ,3,30 m,SKC,Chlorurus microrhinos,35-40,1
14/02/2023,,,Fantome Island,Snapper Point,Transect ,3,30 m,SKC,Naso unicornis,40-45,5
14/02/2023,,,Fantome Island,Snapper Point,Transect ,3,30 m,SKC,Naso unicornis,50-55,1
14/02/2023,,,Fantome Island,Snapper Point,Transect ,3,30 m,SKC,Chaetodon plebius,10--15,1
14/02/2023,,,Fantome Island,Snapper Point,Transect ,3,30 m,SKC,Choerodon fasciatus,15-20,1
14/02/2023,,,Fantome Island,Snapper Point,Transect ,3,30 m,SKC,Scarus rivulatus,10--15,1
14/02/2023,,,Fantome Island,Snapper Point,Transect ,3,30 m,SKC,Chaetodon melannotus,10--15,2
14/02/2023,,,Fantome Island,Snapper Point,Transect ,3,30 m,SKC,Chaetodon trifascialis,10--15,1
14/02/2023,,,Fantome Island,Snapper Point,Transect ,4,20 m,SKC,Scarus rivulatus,10--15,3
14/02/2023,,,Fantome Island,Snapper Point,Transect ,4,20 m,SKC,Scarus rivulatus,20-25,2
14/02/2023,,,Fantome Island,Snapper Point,Transect ,4,20 m,SKC,Chaetodon lunulatus,10--15,1
14/02/2023,,,Fantome Island,Snapper Point,Transect ,4,20 m,SKC,Lutjanus vitta,15-20,1
14/02/2023,,,Fantome Island,Snapper Point,Transect ,4,20 m,SKC,Pomacanthus semicirculatus,25-30,1
14/02/2023,,,Fantome Island,Snapper Point,Transect ,4,20 m,SKC,Pomacanthus sexstriatus,30-35,1
14/02/2023,,,Fantome Island,Snapper Point,Transect ,4,30 m,SKC,Scarus rivulatus,10--15,2
14/02/2023,,,Fantome Island,Snapper Point,Transect ,4,30 m,SKC,Scarus rivulatus,20-25,1
14/02/2023,,,Fantome Island,Snapper Point,Transect ,4,30 m,SKC,Lutjanus vitta,15-20,19
14/02/2023,,,Fantome Island,Snapper Point,Transect ,4,30 m,SKC,Halichoeres chloropterus,10--15,1
14/02/2023,,,Fantome Island,Snapper Point,Transect ,4,30 m,SKC,Scolopsis bilineata,15-20,3
14/02/2023,,,Fantome Island,Snapper Point,Transect ,4,30 m,SKC,Chaetodon aureofasciatus,10--15,3
14/02/2023,,,Fantome Island,Snapper Point,Transect ,4,30 m,SKC,Scolopsis lineata,15-20,8
14/02/2023,,,Fantome Island,Snapper Point,Transect ,4,30 m,SKC,Hemigymnus melapterus,10--15,3
14/02/2023,,,Fantome Island,Snapper Point,Transect ,4,30 m,SKC,Thalassoma hardwicke,10--15,1
14/02/2023,,,Fantome Island,Snapper Point,Transect ,4,30 m,SKC,Hemigymnus melapterus,20-25,1
14/02/2023,,,Fantome Island,Snapper Point,Transect ,1,20 m,ACS,Lutjanus fulviflamma,20-25,1
14/02/2023,,,Fantome Island,Snapper Point,Transect ,1,20 m,ACS,Hemigymnus melapterus,15-20,1
14/02/2023,,,Fantome Island,Snapper Point,Transect ,1,20 m,ACS,Anampses caeruleopunctatus,10--15,1
14/02/2023,,,Fantome Island,Snapper Point,Transect ,1,20 m,ACS,Chaetodon melannotus,10--15,1
14/02/2023,,,Fantome Island,Snapper Point,Transect ,1,20 m,ACS,Lutjanus carponotatus,20-25,1
14/02/2023,,,Fantome Island,Snapper Point,Transect ,1,20 m,ACS,Scarus rivulatus,15-20,4
14/02/2023,,,Fantome Island,Snapper Point,Transect ,1,30 m,ACS,Scolopsis lineata,15-20,1
14/02/2023,,,Fantome Island,Snapper Point,Transect ,1,30 m,ACS,Chaetodon auriga,10--15,3
14/02/2023,,,Fantome Island,Snapper Point,Transect ,1,30 m,ACS,Lutjanus vitta,15-20,23
14/02/2023,,,Fantome Island,Snapper Point,Transect ,1,30 m,ACS,Scarus rivulatus,20-25,2
14/02/2023,,,Fantome Island,Snapper Point,Transect ,1,30 m,ACS,Anampses geographicus,10--15,1
14/02/2023,,,Fantome Island,Snapper Point,Transect ,1,30 m,ACS,Pomacanthus sexstriatus,25-30,1
14/02/2023,,,Fantome Island,Snapper Point,Transect ,1,30 m,ACS,Hemigymnus melapterus,15-20,1
14/02/2023,,,Fantome Island,Snapper Point,Transect ,1,30 m,ACS,Scolopsis lineata,15-20,3
14/02/2023,,,Fantome Island,Snapper Point,Transect ,2,20 m,ACS,Chaetodon melannotus,10--15,1
14/02/2023,,,Fantome Island,Snapper Point,Transect ,2,20 m,ACS,Lutjanus fulviflamma,25-30,1
14/02/2023,,,Fantome Island,Snapper Point,Transect ,2,20 m,ACS,Lutjanus vitta,20-25,1
14/02/2023,,,Fantome Island,Snapper Point,Transect ,2,20 m,ACS,Scarus rivulatus,15-20,2
14/02/2023,,,Fantome Island,Snapper Point,Transect ,2,20 m,ACS,Scolopsis lineata,20-25,1
14/02/2023,,,Fantome Island,Snapper Point,Transect ,2,20 m,ACS,Lutjanus vitta,15-20,4
14/02/2023,,,Fantome Island,Snapper Point,Transect ,2,20 m,ACS,Anampses caeruleopunctatus,10--15,1
14/02/2023,,,Fantome Island,Snapper Point,Transect ,2,20 m,ACS,Chaetodon aureofasciatus,10--15,3
14/02/2023,,,Fantome Island,Snapper Point,Transect ,2,20 m,ACS,Scolopsis bilineata,15-20,1
14/02/2023,,,Fantome Island,Snapper Point,Transect ,2,20 m,ACS,Chaetodon lineolatus,10--15,1
14/02/2023,,,Fantome Island,Snapper Point,Transect ,2,30 m,ACS,Chaetodon lineolatus,10--15,1
14/02/2023,,,Fantome Island,Snapper Point,Transect ,2,30 m,ACS,Hemigymnus fasciatus,15-20,1
14/02/2023,,,Fantome Island,Snapper Point,Transect ,2,30 m,ACS,Thalassoma hardwicke,10--15,1
14/02/2023,,,Fantome Island,Snapper Point,Transect ,2,30 m,ACS,Anampses neoguinaicus,10--15,2
14/02/2023,,,Fantome Island,Snapper Point,Transect ,2,30 m,ACS,Scarus rivulatus,20-25,4
14/02/2023,,,Fantome Island,Snapper Point,Transect ,2,30 m,ACS,Cheilinus trilobatus,10--15,1
14/02/2023,,,Fantome Island,Snapper Point,Transect ,2,30 m,ACS,Chaetodon aureofasciatus,10--15,1
14/02/2023,,,Fantome Island,Snapper Point,Transect ,2,30 m,ACS,Scarus rivulatus,15-20,5
14/02/2023,,,Fantome Island,Snapper Point,Transect ,2,30 m,ACS,Scolopsis lineata,15-20,1
14/02/2023,,,Fantome Island,Snapper Point,Transect ,2,30 m,ACS,Lethrinus harak,15-20,1
14/02/2023,,,Fantome Island,Snapper Point,Transect ,2,30 m,ACS,Halichoeres melanurus,10--15,1
14/02/2023,,,Fantome Island,Snapper Point,Transect ,2,30 m,ACS,Siganus doliatus,15-20,1
14/02/2023,,,Fantome Island,Snapper Point,Transect ,2,30 m,ACS,Chaetodon lunulatus,10--15,2
14/02/2023,,,Fantome Island,Snapper Point,Transect ,2,30 m,ACS,Lutjanus fulviflamma,20-25,1
14/02/2023,,,Fantome Island,Snapper Point,Transect ,2,30 m,ACS,Pomacanthus sexstriatus,30-35,1
14/02/2023,,,Fantome Island,Snapper Point,Transect ,3,20 m,ACS,Chaetodon rafflesi,10--15,1
14/02/2023,,,Fantome Island,Snapper Point,Transect ,3,20 m,ACS,Chlorurus spilurus,15-20,3
14/02/2023,,,Fantome Island,Snapper Point,Transect ,3,20 m,ACS,Thalassoma lunare,15-20,1
14/02/2023,,,Fantome Island,Snapper Point,Transect ,3,20 m,ACS,Hemigymnus melapterus,15-20,1
14/02/2023,,,Fantome Island,Snapper Point,Transect ,3,20 m,ACS,Scarus rivulatus,30-35,1
14/02/2023,,,Fantome Island,Snapper Point,Transect ,3,20 m,ACS,Scolopsis bilineata,15-20,1
14/02/2023,,,Fantome Island,Snapper Point,Transect ,3,20 m,ACS,Scarus rivulatus,15-20,4
14/02/2023,,,Fantome Island,Snapper Point,Transect ,3,20 m,ACS,Scolopsis lineata,15-20,10
14/02/2023,,,Fantome Island,Snapper Point,Transect ,3,20 m,ACS,Halichoeres melanurus,10--15,1
14/02/2023,,,Fantome Island,Snapper Point,Transect ,3,20 m,ACS,Scarus rivulatus,10--15,1
14/02/2023,,,Fantome Island,Snapper Point,Transect ,3,20 m,ACS,Scarus frenatus,25-30,1
14/02/2023,,,Fantome Island,Snapper Point,Transect ,3,30 m,ACS,Lutjanus vitta,15-20,12
14/02/2023,,,Fantome Island,Snapper Point,Transect ,3,30 m,ACS,Lutjanus carponotatus,25-30,1
14/02/2023,,,Fantome Island,Snapper Point,Transect ,3,30 m,ACS,Chlorurus spilurus,10--15,1
14/02/2023,,,Fantome Island,Snapper Point,Transect ,3,30 m,ACS,Cheilinus fasciatus,15-20,1
14/02/2023,,,Fantome Island,Snapper Point,Transect ,3,30 m,ACS,Scolopsis bilineata,15-20,1
14/02/2023,,,Fantome Island,Snapper Point,Transect ,3,30 m,ACS,Scolopsis lineata,15-20,4
14/02/2023,,,Fantome Island,Snapper Point,Transect ,3,30 m,ACS,Chaetodon aureofasciatus,10--15,1
14/02/2023,,,Fantome Island,Snapper Point,Transect ,3,30 m,ACS,Scarus rivulatus,10--15,2
14/02/2023,,,Fantome Island,Snapper Point,Transect ,3,30 m,ACS,Cheilinus trilobatus,15-20,1
14/02/2023,,,Fantome Island,Snapper Point,Transect ,3,30 m,ACS,Cheilinus chlorurus,10--15,1
14/02/2023,,,Fantome Island,Snapper Point,Transect ,3,30 m,ACS,Bodianus axillaris,15-20,1
14/02/2023,,,Fantome Island,Snapper Point,Transect ,3,30 m,ACS,Halichoeres melanurus,10--15,1
14/02/2023,,,Fantome Island,Snapper Point,Transect ,3,30 m,ACS,Thalassoma lunare,10--15,2
14/02/2023,,,Fantome Island,Snapper Point,Transect ,3,30 m,ACS,Scarus rivulatus,20-25,1
14/02/2023,,,Fantome Island,Snapper Point,Transect ,3,30 m,ACS,Halichoeres marginatus,15-20,1
14/02/2023,,,Fantome Island,Snapper Point,Transect ,3,30 m,ACS,Anampses geographicus,10--15,1
14/02/2023,,,Fantome Island,Snapper Point,Transect ,4,20 m,ACS,Scarus rivulatus,15--20,5
14/02/2023,,,Fantome Island,Snapper Point,Transect ,4,20 m,ACS,Hemigymnus melapterus,10--15,1
14/02/2023,,,Fantome Island,Snapper Point,Transect ,4,20 m,ACS,Chlorurus spilurus,15-20,4
14/02/2023,,,Fantome Island,Snapper Point,Transect ,4,20 m,ACS,Siganus doliatus,20-25,2
14/02/2023,,,Fantome Island,Snapper Point,Transect ,4,20 m,ACS,Chaetodon aureofasciatus,10--15,4
14/02/2023,,,Fantome Island,Snapper Point,Transect ,4,20 m,ACS,Chlorurus spilurus,30-35,1
14/02/2023,,,Fantome Island,Snapper Point,Transect ,4,20 m,ACS,Thalassoma lunare,10--15,1
14/02/2023,,,Fantome Island,Snapper Point,Transect ,4,20 m,ACS,Halichoeres marginatus,10--15,1
14/02/2023,,,Fantome Island,Snapper Point,Transect ,4,20 m,ACS,Halichoeres chloropterus,10--15,2
14/02/2023,,,Fantome Island,Snapper Point,Transect ,4,20 m,ACS,Scarus ghobban,15-20,1
14/02/2023,,,Fantome Island,Snapper Point,Transect ,4,20 m,ACS,Scarus chameleon,20-25,1
14/02/2023,,,Fantome Island,Snapper Point,Transect ,4,20 m,ACS,Scarus rivulatus,10--15,8
14/02/2023,,,Fantome Island,Snapper Point,Transect ,4,20 m,ACS,Epinephelus quoyanus,15-20,1
14/02/2023,,,Fantome Island,Snapper Point,Transect ,4,20 m,ACS,Halichoeres chloropterus,10--15,1
14/02/2023,,,Fantome Island,Snapper Point,Transect ,4,20 m,ACS,Scolopsis bilineata,15-20,1
14/02/2023,,,Fantome Island,Snapper Point,Transect ,4,20 m,ACS,Halichoeres chloropterus,15-20,1
14/02/2023,,,Fantome Island,Snapper Point,Transect ,4,30 m,ACS,Scarus ghobban,10--15,1
14/02/2023,,,Fantome Island,Snapper Point,Transect ,4,30 m,ACS,Chlorurus spilurus,10--15,4
14/02/2023,,,Fantome Island,Snapper Point,Transect ,4,30 m,ACS,Cetoscarus ocellatus,15-20,1
14/02/2023,,,Fantome Island,Snapper Point,Transect ,4,30 m,ACS,Chaetodon aureofasciatus,10--15,1
14/02/2023,,,Fantome Island,Snapper Point,Transect ,4,30 m,ACS,Chlorurus spilurus,15-20,1
14/02/2023,,,Fantome Island,Snapper Point,Transect ,4,30 m,ACS,Scarus niger,15-20,1
14/02/2023,,,Fantome Island,Snapper Point,Transect ,4,30 m,ACS,Epibulus insidiator,15-20,2
14/02/2023,,,Fantome Island,Snapper Point,Transect ,4,30 m,ACS,Hemigymnus melapterus,15-20,2
14/02/2023,,,Fantome Island,Snapper Point,Transect ,4,30 m,ACS,Thalassoma hardwicke,15-20,1
14/02/2023,,,Fantome Island,Snapper Point,Transect ,4,30 m,ACS,Thalassoma lunare,10--15,1
14/02/2023,,,Fantome Island,Snapper Point,Transect ,4,30 m,ACS,Scolopsis lineata,15-20,3
14/02/2023,,,Fantome Island,Snapper Point,Transect ,4,30 m,ACS,Scarus rivulatus,15-20,5
14/02/2023,,,Fantome Island,Snapper Point,Transect ,4,30 m,ACS,Thalassoma lunare,15-20,1
14/02/2023,,,Fantome Island,Snapper Point,Transect ,4,30 m,ACS,Scarus rivulatus,10--15,5
14/02/2023,,,Fantome Island,Snapper Point,Transect ,4,30 m,ACS,Scarus niger,10--15,1
14/02/2023,,,Fantome Island,Snapper Point,Transect ,4,30 m,ACS,Hipposcarus longiceps,10--15,2
15/02/2023,,,Pioneer Bay,Central Pioneer Bay,Point,1,Instant,SBT,Siganus puellus,20-25,2
15/02/2023,,,Pioneer Bay,Central Pioneer Bay,Point,1,Instant,SBT,Siganus doliatus,20-25,2
15/02/2023,,,Pioneer Bay,Central Pioneer Bay,Point,1,Instant,SBT,Acanthurus sp. ,10--15,6
15/02/2023,,,Pioneer Bay,Central Pioneer Bay,Point,1,Instant,SBT,Scolopsis margaritifera,20-25,3
15/02/2023,,,Pioneer Bay,Central Pioneer Bay,Point,1,Instant,SBT,Scarus rivulatus,15-20,3
15/02/2023,,,Pioneer Bay,Central Pioneer Bay,Point,1,Instant,SBT,Scarus flavipectoralis,15-20,1
15/02/2023,,,Pioneer Bay,Central Pioneer Bay,Point,1,Instant,SBT,Chlorurus spilurus,15-20,1
15/02/2023,,,Pioneer Bay,Central Pioneer Bay,Point,1,Instant,SBT,Chlorurus spilurus,20-25,1
15/02/2023,,,Pioneer Bay,Central Pioneer Bay,Point,1,10 mins,SBT,Siganus puellus,20-25,2
15/02/2023,,,Pioneer Bay,Central Pioneer Bay,Point,1,10 mins,SBT,Siganus doliatus,20-25,4
15/02/2023,,,Pioneer Bay,Central Pioneer Bay,Point,1,10 mins,SBT,Acanthurus sp. ,10--15,4
15/02/2023,,,Pioneer Bay,Central Pioneer Bay,Point,1,10 mins,SBT,Scolopsis margaritifera,20-25,1
15/02/2023,,,Pioneer Bay,Central Pioneer Bay,Point,1,10 mins,SBT,Scarus rivulatus,15-20,1
15/02/2023,,,Pioneer Bay,Central Pioneer Bay,Point,1,10 mins,SBT,Chlorurus spilurus,15-20,2
15/02/2023,,,Pioneer Bay,Central Pioneer Bay,Point,1,10 mins,SBT,Chlorurus spilurus,20-25,1
15/02/2023,,,Pioneer Bay,Central Pioneer Bay,Point,1,10 mins,SBT,Diagramma pictum,35-40,1
15/02/2023,,,Pioneer Bay,Central Pioneer Bay,Point,1,10 mins,SBT,Epibulus insidiator,20-25,2
15/02/2023,,,Pioneer Bay,Central Pioneer Bay,Point,1,10 mins,SBT,Scarus flavipectoralis,10--15,2
15/02/2023,,,Pioneer Bay,Central Pioneer Bay,Point,1,10 mins,SBT,Scarus rivulatus,10--15,3
15/02/2023,,,Pioneer Bay,Central Pioneer Bay,Point,1,10 mins,SBT,Thalassoma lunare,10--15,1
15/02/2023,,,Pioneer Bay,Central Pioneer Bay,Point,1,10 mins,SBT,Scolopsis margaritifera,10--15,1
15/02/2023,,,Pioneer Bay,Central Pioneer Bay,Point,1,10 mins,SBT,Pomacanthus sexstriatus,20-25,1
15/02/2023,,,Pioneer Bay,Central Pioneer Bay,Point,1,10 mins,SBT,Cephalopholis cyanostigma,15-20,1
15/02/2023,,,Pioneer Bay,Central Pioneer Bay,Point,1,10 mins,SBT,Cephalopholis cyanostigma,25-30,1
15/02/2023,,,Pioneer Bay,Central Pioneer Bay,Point,1,10 mins,SBT,Scarus rivulatus,35-40,1
15/02/2023,,,Pioneer Bay,Central Pioneer Bay,Point,1,10 mins,SBT,Scarus rivulatus,25-30,1
15/02/2023,,,Pioneer Bay,Central Pioneer Bay,Point,1,10 mins,SBT,Scarus psittacus,20-25,1
15/02/2023,,,Pioneer Bay,Central Pioneer Bay,Point,1,10 mins,SBT,Scolopsis margaritifera,15-20,5
15/02/2023,,,Pioneer Bay,Central Pioneer Bay,Point,1,10 mins,SBT,Chlorurus microrhinos,45-50,1
15/02/2023,,,Pioneer Bay,Central Pioneer Bay,Point,1,10 mins,SBT,Diagramma pictum,45-50,1
15/02/2023,,,Pioneer Bay,Central Pioneer Bay,Point,1,10 mins,SBT,Cephalopholis microprion,10--15,1
15/02/2023,,,Pioneer Bay,Central Pioneer Bay,Point,1,10 mins,SBT,Chlorurus spilurus,10--15,1
15/02/2023,,,Pioneer Bay,Central Pioneer Bay,Point,1,10 mins,SBT,Cheilinus fasciatus,10--15,1
15/02/2023,,,Pioneer Bay,Central Pioneer Bay,Point,1,10 mins,SBT,Acanthurus sp. ,25-30,1
15/02/2023,,,Pioneer Bay,Central Pioneer Bay,Point,2,Instant,SBT,Kyphosus cinerascens,25-30,1
15/02/2023,,,Pioneer Bay,Central Pioneer Bay,Point,2,Instant,SBT,Chlorurus microrhinos,25-30,1
15/02/2023,,,Pioneer Bay,Central Pioneer Bay,Point,2,Instant,SBT,Cheilinus fasciatus,10--15,1
15/02/2023,,,Pioneer Bay,Central Pioneer Bay,Point,2,Instant,SBT,Chlorurus microrhinos,40-45,1
15/02/2023,,,Pioneer Bay,Central Pioneer Bay,Point,2,Instant,SBT,Siganus lineatus,30-35,10
15/02/2023,,,Pioneer Bay,Central Pioneer Bay,Point,2,Instant,SBT,Diagramma pictum,40-45,1
15/02/2023,,,Pioneer Bay,Central Pioneer Bay,Point,2,Instant,SBT,Diploprion bifasciatum,15-20,1
15/02/2023,,,Pioneer Bay,Central Pioneer Bay,Point,2,Instant,SBT,Siganus doliatus,10--15,2
15/02/2023,,,Pioneer Bay,Central Pioneer Bay,Point,2,Instant,SBT,Siganus doliatus,15-20,4
15/02/2023,,,Pioneer Bay,Central Pioneer Bay,Point,2,Instant,SBT,Chlorurus microrhinos,10--15,1
15/02/2023,,,Pioneer Bay,Central Pioneer Bay,Point,2,Instant,SBT,Naso unicornis,35-40,1
15/02/2023,,,Pioneer Bay,Central Pioneer Bay,Point,2,Instant,SBT,Acanthurus sp. ,15-20,1
15/02/2023,,,Pioneer Bay,Central Pioneer Bay,Point,2,Instant,SBT,Scarus rivulatus,10--15,1
15/02/2023,,,Pioneer Bay,Central Pioneer Bay,Point,2,Instant,SBT,Cheilinus fasciatus,20-25,1
15/02/2023,,,Pioneer Bay,Central Pioneer Bay,Point,2,10 mins,SBT,Diagramma pictum,40-45,1
15/02/2023,,,Pioneer Bay,Central Pioneer Bay,Point,2,10 mins,SBT,Diploprion bifasciatum,15-20,1
15/02/2023,,,Pioneer Bay,Central Pioneer Bay,Point,2,10 mins,SBT,Siganus doliatus,15-20,5
15/02/2023,,,Pioneer Bay,Central Pioneer Bay,Point,2,10 mins,SBT,Chlorurus microrhinos,10--15,1
15/02/2023,,,Pioneer Bay,Central Pioneer Bay,Point,2,10 mins,SBT,Acanthurus sp. ,15-20,2
15/02/2023,,,Pioneer Bay,Central Pioneer Bay,Point,2,10 mins,SBT,Scarus rivulatus,10--15,3
15/02/2023,,,Pioneer Bay,Central Pioneer Bay,Point,2,10 mins,SBT,Cheilinus fasciatus,20-25,1
15/02/2023,,,Pioneer Bay,Central Pioneer Bay,Point,2,10 mins,SBT,Scarus schlegeli,15-20,1
15/02/2023,,,Pioneer Bay,Central Pioneer Bay,Point,2,10 mins,SBT,Scarus flavipectoralis,10--15,2
15/02/2023,,,Pioneer Bay,Central Pioneer Bay,Point,2,10 mins,SBT,Scarus rivulatus,15-20,4
15/02/2023,,,Pioneer Bay,Central Pioneer Bay,Point,2,10 mins,SBT,Acanthurus sp. ,10--15,5
15/02/2023,,,Pioneer Bay,Central Pioneer Bay,Point,2,10 mins,SBT,Plectorhinchus lineatus,45-50,1
15/02/2023,,,Pioneer Bay,Central Pioneer Bay,Point,2,10 mins,SBT,Diagramma pictum,45-50,1
15/02/2023,,,Pioneer Bay,Central Pioneer Bay,Point,2,10 mins,SBT,Scolopsis bilineata,10--15,1
15/02/2023,,,Pioneer Bay,Central Pioneer Bay,Point,2,10 mins,SBT,Scarus flavipectoralis,15-20,1
15/02/2023,,,Pioneer Bay,Central Pioneer Bay,Point,2,10 mins,SBT,Cephalopholis boenak,10--15,1
15/02/2023,,,Pioneer Bay,Central Pioneer Bay,Point,2,10 mins,SBT,Epibulus insidiator,15-20,1
15/02/2023,,,Pioneer Bay,Central Pioneer Bay,Point,2,10 mins,SBT,Siganus corallinus,15-20,1
15/02/2023,,,Pioneer Bay,Central Pioneer Bay,Point,2,10 mins,SBT,Choerodon fasciatus,15-20,1
15/02/2023,,,Pioneer Bay,Central Pioneer Bay,Point,2,10 mins,SBT,Chaetodon melannotus,10--15,2
15/02/2023,,,Pioneer Bay,Central Pioneer Bay,Point,2,10 mins,SBT,Scolopsis margaritifera,20-25,1
15/02/2023,,,Pioneer Bay,Central Pioneer Bay,Point,2,10 mins,SBT,Hemigymnus melapterus,15-20,1
15/02/2023,,,Pioneer Bay,Central Pioneer Bay,Point,2,10 mins,SBT,Thalassoma lunare,10--15,3
15/02/2023,,,Pioneer Bay,Central Pioneer Bay,Point,2,10 mins,SBT,Cephalopholis cyanostigma,15-20,1
15/02/2023,,,Pioneer Bay,Central Pioneer Bay,Point,2,10 mins,SBT,Siganus doliatus,20-25,1
15/02/2023,,,Pioneer Bay,Central Pioneer Bay,Point,2,10 mins,SBT,Scarus ghobban,20-25,1
15/02/2023,,,Pioneer Bay,Central Pioneer Bay,Point,2,10 mins,SBT,Choerodon anchorago,35-40,1
15/02/2023,,,Pioneer Bay,Central Pioneer Bay,Point,2,10 mins,SBT,Thalassoma lunare,15-20,1
15/02/2023,,,Pioneer Bay,Central Pioneer Bay,Point,2,10 mins,SBT,Lutjanus carponotatus,25-30,1
15/02/2023,,,Pioneer Bay,Central Pioneer Bay,Point,3,Instant,SBT,Scarus rivulatus,15-20,4
15/02/2023,,,Pioneer Bay,Central Pioneer Bay,Point,3,Instant,SBT,Scarus rivulatus,10--15,4
